Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Age_Band,Device_Type,Health_Impact_Type,Device_Share,Edu_Recreational_Percent
11,Male,5.75,Smartphone,True,0.33,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,33.0
8,Female,4.85,Smartphone,True,0.54,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,54.0
13,Male,3.23,Laptop,True,0.3,anxiety,Rural,Teenagers,Portable,Mental,0.1475494233937397,30.0
11,Female,5.1,TV,True,0.46,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,46.0
8,Female,6.17,Tablet,True,0.41,poor sleep,Rural,Pre-teens,Portable,Physical,0.12602965403624383,41.0
8,Female,7.33,TV,True,0.5,poor sleep,Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,50.0
8,Male,1.56,TV,False,0.55,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,55.00000000000001
15,Male,5.5,Smartphone,True,0.44,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,44.0
17,Female,5.14,Smartphone,True,0.3,"poor sleep, anxiety",Rural,Late teens,Portable,Physical & Mental,0.47034596375617793,30.0
15,Male,5.87,Smartphone,True,0.38,"poor sleep, obesity risk",Rural,Teenagers,Portable,Physical,0.47034596375617793,38.0
9,Male,8.67,TV,True,0.51,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,51.0
18,Male,3.08,Smartphone,True,0.38,no health impact,Rural,Late teens,Portable,None,0.47034596375617793,38.0
14,Male,3.61,Smartphone,True,0.47,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,47.0
15,Female,5.34,Smartphone,True,0.46,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,46.0
15,Female,3.53,Smartphone,True,0.5,anxiety,Urban,Teenagers,Portable,Mental,0.47034596375617793,50.0
18,Female,6.08,Smartphone,True,0.44,poor sleep,Rural,Late teens,Portable,Physical,0.47034596375617793,44.0
17,Female,6.26,Smartphone,True,0.45,no health impact,Rural,Late teens,Portable,None,0.47034596375617793,45.0
18,Female,3.44,Laptop,True,0.41,"poor sleep, eye strain, anxiety",Rural,Late teens,Portable,Physical & Mental,0.1475494233937397,41.0
14,Male,4.31,Laptop,True,0.49,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,49.0
12,Male,2.69,TV,False,0.46,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,46.0
8,Female,2.73,Tablet,True,0.59,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,59.0
16,Male,4.93,Smartphone,True,0.3,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,30.0
14,Female,4.49,Laptop,True,0.49,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,49.0
9,Female,2.42,Tablet,True,0.5,no health impact,Rural,Pre-teens,Portable,None,0.12602965403624383,50.0
13,Male,5.19,TV,True,0.48,anxiety,Rural,Teenagers,Wallmounted,Mental,0.25607495881383857,48.0
9,Male,4.96,TV,True,0.55,"poor sleep, eye strain",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,55.00000000000001
8,Male,3.53,TV,True,0.43,"poor sleep, eye strain",Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,43.0
14,Male,6.12,TV,True,0.44,eye strain,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,44.0
9,Female,6.84,Smartphone,True,0.44,"poor sleep, obesity risk",Rural,Pre-teens,Portable,Physical,0.47034596375617793,44.0
9,Male,6.5,Smartphone,True,0.53,anxiety,Urban,Pre-teens,Portable,Mental,0.47034596375617793,53.0
18,Female,3.6,Smartphone,True,0.35,obesity risk,Rural,Late teens,Portable,Other,0.47034596375617793,35.0
12,Male,4.83,Smartphone,True,0.31,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,31.0
12,Male,2.67,TV,False,0.32,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,32.0
14,Male,3.03,Smartphone,True,0.39,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,39.0
8,Female,3.67,TV,True,0.46,"poor sleep, anxiety",Rural,Pre-teens,Wallmounted,Physical & Mental,0.25607495881383857,46.0
15,Male,5.39,Smartphone,True,0.46,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,46.0
10,Male,2.32,Smartphone,True,0.43,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,43.0
11,Male,4.91,Smartphone,True,0.49,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,49.0
16,Male,6.41,TV,True,0.49,"poor sleep, anxiety",Rural,Teenagers,Wallmounted,Physical & Mental,0.25607495881383857,49.0
11,Female,2.83,Smartphone,False,0.43,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,43.0
17,Male,4.27,Smartphone,True,0.48,poor sleep,Rural,Late teens,Portable,Physical,0.47034596375617793,48.0
12,Female,5.58,Laptop,True,0.45,"poor sleep, eye strain, obesity risk",Urban,Pre-teens,Portable,Physical,0.1475494233937397,45.0
14,Female,3.44,Tablet,True,0.32,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.12602965403624383,32.0
11,Female,4.22,TV,True,0.35,anxiety,Rural,Pre-teens,Wallmounted,Mental,0.25607495881383857,35.0
8,Female,3.03,TV,True,0.42,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,42.0
16,Male,3.89,TV,True,0.45,"poor sleep, anxiety",Urban,Teenagers,Wallmounted,Physical & Mental,0.25607495881383857,45.0
11,Male,4.48,Smartphone,True,0.48,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,48.0
16,Female,4.56,TV,True,0.44,poor sleep,Rural,Teenagers,Wallmounted,Physical,0.25607495881383857,44.0
13,Male,4.14,Smartphone,True,0.46,eye strain,Urban,Teenagers,Portable,Physical,0.47034596375617793,46.0
8,Female,1.49,Smartphone,False,0.43,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,43.0
10,Male,5.01,Smartphone,True,0.58,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.47034596375617793,57.99999999999999
18,Female,7.13,Smartphone,True,0.43,"poor sleep, eye strain",Urban,Late teens,Portable,Physical,0.47034596375617793,43.0
9,Female,5.11,Smartphone,True,0.44,eye strain,Rural,Pre-teens,Portable,Physical,0.47034596375617793,44.0
16,Male,4.86,Laptop,True,0.37,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,37.0
8,Male,1.76,Smartphone,False,0.41,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,41.0
16,Male,5.94,Smartphone,True,0.32,"poor sleep, eye strain",Rural,Teenagers,Portable,Physical,0.47034596375617793,32.0
16,Male,4.26,Smartphone,True,0.45,"poor sleep, obesity risk",Urban,Teenagers,Portable,Physical,0.47034596375617793,45.0
15,Female,4.34,Tablet,True,0.42,eye strain,Urban,Teenagers,Portable,Physical,0.12602965403624383,42.0
15,Male,4.0,Laptop,True,0.41,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,41.0
18,Female,4.79,Smartphone,True,0.43,no health impact,Rural,Late teens,Portable,None,0.47034596375617793,43.0
8,Male,5.19,Smartphone,True,0.43,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,43.0
18,Female,5.49,TV,True,0.45,no health impact,Urban,Late teens,Wallmounted,None,0.25607495881383857,45.0
15,Female,3.67,TV,True,0.49,"poor sleep, anxiety",Urban,Teenagers,Wallmounted,Physical & Mental,0.25607495881383857,49.0
17,Male,4.24,Smartphone,True,0.38,poor sleep,Rural,Late teens,Portable,Physical,0.47034596375617793,38.0
10,Male,0.88,Smartphone,False,0.55,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,55.00000000000001
18,Male,3.51,TV,True,0.3,no health impact,Rural,Late teens,Wallmounted,None,0.25607495881383857,30.0
14,Female,2.39,Smartphone,False,0.31,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,31.0
18,Female,5.02,Smartphone,True,0.36,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,36.0
8,Male,0.06,Smartphone,False,0.6,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,60.0
8,Male,3.79,Smartphone,True,0.51,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,51.0
17,Male,2.73,Laptop,False,0.37,no health impact,Rural,Late teens,Portable,None,0.1475494233937397,37.0
12,Female,7.13,Smartphone,True,0.36,"poor sleep, anxiety",Rural,Pre-teens,Portable,Physical & Mental,0.47034596375617793,36.0
12,Male,4.09,Smartphone,True,0.36,"poor sleep, eye strain",Rural,Pre-teens,Portable,Physical,0.47034596375617793,36.0
15,Female,2.81,Laptop,False,0.4,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,40.0
14,Male,5.92,Laptop,True,0.3,poor sleep,Rural,Teenagers,Portable,Physical,0.1475494233937397,30.0
15,Male,3.05,TV,True,0.35,"poor sleep, obesity risk",Rural,Teenagers,Wallmounted,Physical,0.25607495881383857,35.0
13,Male,6.4,Smartphone,True,0.49,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,49.0
13,Female,7.02,Smartphone,True,0.42,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,42.0
9,Male,4.59,TV,True,0.48,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,48.0
13,Female,5.96,TV,True,0.48,poor sleep,Rural,Teenagers,Wallmounted,Physical,0.25607495881383857,48.0
12,Male,4.45,Laptop,True,0.34,no health impact,Urban,Pre-teens,Portable,None,0.1475494233937397,34.0
10,Female,4.68,TV,True,0.51,"anxiety, obesity risk",Urban,Pre-teens,Wallmounted,Mental,0.25607495881383857,51.0
13,Female,5.58,Smartphone,True,0.34,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,34.0
15,Female,2.89,TV,False,0.45,no health impact,Urban,Teenagers,Wallmounted,None,0.25607495881383857,45.0
16,Male,3.2,Laptop,True,0.49,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,49.0
8,Female,4.53,TV,True,0.42,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,42.0
10,Male,5.92,Smartphone,True,0.5,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,50.0
10,Male,4.94,Tablet,True,0.52,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.12602965403624383,52.0
18,Male,5.69,Smartphone,True,0.43,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,43.0
15,Male,4.91,Smartphone,True,0.38,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,38.0
8,Female,0.0,Smartphone,False,0.59,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,59.0
12,Male,3.56,TV,True,0.37,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,37.0
10,Female,4.85,Smartphone,True,0.47,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,47.0
9,Female,0.0,TV,False,0.58,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,57.99999999999999
15,Female,5.57,Smartphone,True,0.36,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,36.0
10,Female,5.24,TV,True,0.57,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,56.99999999999999
14,Female,3.79,TV,True,0.36,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,36.0
18,Female,4.26,Smartphone,True,0.4,"poor sleep, eye strain",Urban,Late teens,Portable,Physical,0.47034596375617793,40.0
8,Female,1.83,TV,False,0.58,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,57.99999999999999
13,Male,3.24,Smartphone,True,0.45,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,45.0
10,Male,2.78,TV,True,0.5,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,50.0
15,Male,5.65,Smartphone,True,0.49,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,49.0
13,Male,4.71,Smartphone,True,0.42,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,42.0
9,Female,5.71,Smartphone,True,0.56,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,56.00000000000001
13,Female,4.26,Smartphone,True,0.39,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,39.0
14,Male,3.76,Tablet,True,0.46,anxiety,Urban,Teenagers,Portable,Mental,0.12602965403624383,46.0
12,Male,5.44,Smartphone,True,0.36,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,36.0
10,Female,1.35,TV,False,0.4,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,40.0
11,Male,6.01,Smartphone,True,0.36,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,36.0
11,Male,3.18,Tablet,True,0.34,eye strain,Urban,Pre-teens,Portable,Physical,0.12602965403624383,34.0
13,Male,2.92,Smartphone,False,0.34,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,34.0
17,Male,3.58,TV,True,0.49,eye strain,Rural,Late teens,Wallmounted,Physical,0.25607495881383857,49.0
8,Male,3.22,TV,True,0.44,poor sleep,Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,44.0
18,Female,4.23,TV,True,0.42,no health impact,Urban,Late teens,Wallmounted,None,0.25607495881383857,42.0
11,Male,4.91,TV,True,0.41,"poor sleep, obesity risk",Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,41.0
17,Male,5.39,Smartphone,True,0.48,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,48.0
11,Female,3.46,Smartphone,True,0.4,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,40.0
17,Male,1.37,Smartphone,False,0.36,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,36.0
8,Male,2.77,Smartphone,True,0.42,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,42.0
16,Female,4.93,TV,True,0.35,"poor sleep, eye strain",Rural,Teenagers,Wallmounted,Physical,0.25607495881383857,35.0
11,Male,5.7,Tablet,True,0.46,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.12602965403624383,46.0
14,Female,2.21,Laptop,False,0.33,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,33.0
10,Female,7.27,Tablet,True,0.42,obesity risk,Rural,Pre-teens,Portable,Other,0.12602965403624383,42.0
17,Male,5.34,Smartphone,True,0.42,no health impact,Rural,Late teens,Portable,None,0.47034596375617793,42.0
10,Female,6.47,TV,True,0.59,"poor sleep, anxiety",Urban,Pre-teens,Wallmounted,Physical & Mental,0.25607495881383857,59.0
15,Female,3.71,Laptop,True,0.32,poor sleep,Rural,Teenagers,Portable,Physical,0.1475494233937397,32.0
15,Male,3.48,Smartphone,True,0.37,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.47034596375617793,37.0
18,Female,2.1,TV,False,0.33,no health impact,Rural,Late teens,Wallmounted,None,0.25607495881383857,33.0
8,Male,9.94,TV,True,0.54,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,54.0
17,Male,4.13,Smartphone,True,0.3,anxiety,Rural,Late teens,Portable,Mental,0.47034596375617793,30.0
9,Male,2.78,Smartphone,True,0.42,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,42.0
15,Female,2.65,Smartphone,False,0.44,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,44.0
8,Female,1.87,TV,False,0.51,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,51.0
15,Male,5.21,Laptop,True,0.39,eye strain,Urban,Teenagers,Portable,Physical,0.1475494233937397,39.0
15,Female,4.75,Laptop,True,0.41,"poor sleep, anxiety",Rural,Teenagers,Portable,Physical & Mental,0.1475494233937397,41.0
9,Male,6.89,Smartphone,True,0.47,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,47.0
11,Female,7.05,Smartphone,True,0.44,eye strain,Urban,Pre-teens,Portable,Physical,0.47034596375617793,44.0
13,Male,3.89,Smartphone,True,0.43,"poor sleep, anxiety",Rural,Teenagers,Portable,Physical & Mental,0.47034596375617793,43.0
18,Female,3.21,TV,True,0.37,"poor sleep, eye strain",Urban,Late teens,Wallmounted,Physical,0.25607495881383857,37.0
16,Male,3.04,TV,True,0.4,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,40.0
15,Male,4.39,Smartphone,True,0.48,"poor sleep, obesity risk",Urban,Teenagers,Portable,Physical,0.47034596375617793,48.0
15,Male,4.41,Tablet,True,0.39,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.12602965403624383,39.0
14,Male,6.29,Smartphone,True,0.43,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.47034596375617793,43.0
16,Male,6.33,Laptop,True,0.42,no health impact,Rural,Teenagers,Portable,None,0.1475494233937397,42.0
9,Female,11.25,TV,True,0.49,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,49.0
10,Male,4.66,TV,True,0.56,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,56.00000000000001
17,Male,5.2,Smartphone,True,0.41,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,41.0
15,Male,2.88,Smartphone,False,0.42,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,42.0
13,Female,6.18,Smartphone,True,0.31,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,31.0
17,Female,6.21,Smartphone,True,0.41,"poor sleep, anxiety, obesity risk",Urban,Late teens,Portable,Physical & Mental,0.47034596375617793,41.0
16,Male,4.27,Laptop,True,0.4,poor sleep,Urban,Teenagers,Portable,Physical,0.1475494233937397,40.0
17,Female,4.36,TV,True,0.35,poor sleep,Urban,Late teens,Wallmounted,Physical,0.25607495881383857,35.0
11,Female,6.09,TV,True,0.35,"poor sleep, eye strain",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,35.0
15,Female,4.34,Smartphone,True,0.38,anxiety,Urban,Teenagers,Portable,Mental,0.47034596375617793,38.0
17,Male,3.06,Smartphone,True,0.36,"poor sleep, eye strain",Rural,Late teens,Portable,Physical,0.47034596375617793,36.0
10,Female,3.39,TV,True,0.44,"poor sleep, eye strain",Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,44.0
10,Male,4.23,Smartphone,True,0.54,"poor sleep, eye strain",Rural,Pre-teens,Portable,Physical,0.47034596375617793,54.0
15,Female,2.67,Laptop,False,0.45,no health impact,Rural,Teenagers,Portable,None,0.1475494233937397,45.0
12,Male,4.35,Smartphone,True,0.39,eye strain,Urban,Pre-teens,Portable,Physical,0.47034596375617793,39.0
10,Male,0.0,Tablet,False,0.45,no health impact,Rural,Pre-teens,Portable,None,0.12602965403624383,45.0
17,Male,5.11,Smartphone,True,0.47,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,47.0
18,Female,3.52,Laptop,True,0.33,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,33.0
8,Female,2.27,TV,True,0.44,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,44.0
10,Female,0.0,Tablet,False,0.58,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,57.99999999999999
16,Male,3.21,Smartphone,True,0.48,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,48.0
12,Female,3.45,Smartphone,True,0.4,"anxiety, obesity risk",Urban,Pre-teens,Portable,Mental,0.47034596375617793,40.0
17,Male,3.25,Laptop,True,0.47,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,47.0
9,Male,7.73,Smartphone,True,0.59,"poor sleep, anxiety",Rural,Pre-teens,Portable,Physical & Mental,0.47034596375617793,59.0
14,Male,3.58,Smartphone,True,0.37,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,37.0
9,Male,3.52,Smartphone,True,0.43,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.47034596375617793,43.0
11,Female,3.73,Smartphone,True,0.3,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,30.0
14,Male,5.47,Smartphone,True,0.37,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,37.0
11,Female,3.7,Laptop,True,0.39,no health impact,Rural,Pre-teens,Portable,None,0.1475494233937397,39.0
14,Male,2.09,Smartphone,False,0.47,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,47.0
14,Female,2.88,Laptop,False,0.42,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,42.0
8,Female,9.33,Smartphone,True,0.4,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,40.0
13,Male,3.93,Laptop,True,0.5,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,50.0
16,Female,5.01,TV,True,0.35,eye strain,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,35.0
9,Male,3.93,Tablet,True,0.57,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.12602965403624383,56.99999999999999
10,Female,4.61,TV,True,0.57,"poor sleep, eye strain",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,56.99999999999999
