Age,Age_Band,Avg_Screen_Time,Device_Category,Dynamic_Title,Edu_Recreation_Level,Educational_to_Recreational_Ratio,Exceeded_Recommended_Limit,Gender,Health_Impact_Category,Health_Impact_Perc,Health_Impacts,Most_Used_Device,Primary_Device,Total_Kids,Urban_or_Rural
13,Pre-Teen,3.69,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
13,Pre-Teen,5.045,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Rural
13,Pre-Teen,4.05,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.62,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Rural
13,Pre-Teen,7.21,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
13,Pre-Teen,3.11,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Eye Strain,Laptop,Laptop,1,Urban
13,Pre-Teen,7.06,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.5,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Rural
13,Pre-Teen,6.83,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Rural
13,Pre-Teen,3.85,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Urban
13,Pre-Teen,3.81,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
13,Pre-Teen,4.58,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Urban
13,Pre-Teen,3.26,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Urban
13,Pre-Teen,2.5,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Rural
13,Pre-Teen,2.96,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
13,Pre-Teen,2.65,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.89,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Both,100.0%,"Eye Strain, Anxiety",Laptop,Laptop,1,Urban
13,Pre-Teen,4.77,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,Both,100.0%,"Poor Sleep, Anxiety",Laptop,Laptop,1,Rural
13,Pre-Teen,4.14,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.3,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.39,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
13,Pre-Teen,6.14,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.12,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Urban
13,Pre-Teen,6.09,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.58,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Rural
13,Pre-Teen,5.0425,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,4,Urban
13,Pre-Teen,5.151428571428572,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,7,Urban
13,Pre-Teen,3.95,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.04,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Tablet,Tablet,1,Urban
13,Pre-Teen,4.71,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",Tablet,Tablet,1,Rural
13,Pre-Teen,4.06,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
13,Pre-Teen,4.585,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
13,Pre-Teen,4,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
13,Pre-Teen,3.05,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Male,Physical Health,100.0%,Eye Strain,Laptop,Laptop,1,Rural
13,Pre-Teen,4.63,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Male,Physical Health,100.0%,Eye Strain,Tablet,Tablet,1,Rural
13,Pre-Teen,3.79,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.15,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Urban
13,Pre-Teen,6.91,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
13,Pre-Teen,5.61,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Laptop,Laptop,1,Urban
13,Pre-Teen,4.55,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,3,Urban
13,Pre-Teen,6.51,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Tablet,Tablet,1,Urban
13,Pre-Teen,2.79,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,false,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Rural
13,Pre-Teen,1.93,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,2.51,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,false,Female,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Rural
13,Pre-Teen,2.94,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.65,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Female,Both,100.0%,"Anxiety, Obesity Risk",Laptop,Laptop,1,Rural
13,Pre-Teen,7.54,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Both,100.0%,"Anxiety, Obesity Risk",Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.35,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Female,Mental Health,100.0%,Anxiety,Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.6,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Rural
13,Pre-Teen,3.86,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.8,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Physical Health,100.0%,Eye Strain,Laptop,Laptop,3,Urban
13,Pre-Teen,4.39,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.62,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
13,Pre-Teen,4.64,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Rural
13,Pre-Teen,3.6825,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,4,Urban
13,Pre-Teen,3.29,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Tablet,Tablet,1,Urban
13,Pre-Teen,6.74,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Laptop,Laptop,1,Rural
13,Pre-Teen,3.89,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Anxiety",Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.13,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",Smartphone,Smartphone,1,Rural
13,Pre-Teen,3.3,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",Tablet,Tablet,1,Rural
13,Pre-Teen,4.38,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.365,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
13,Pre-Teen,4.13,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.46,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.24,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.5,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Rural
13,Pre-Teen,5.0200000000000005,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,3,Urban
13,Pre-Teen,4.76,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.48,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Urban
13,Pre-Teen,2.05,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,false,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
13,Pre-Teen,4.65,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Both,100.0%,"Poor Sleep, Anxiety",Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.11,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Mental Health,100.0%,Anxiety,Tablet,Tablet,1,Urban
13,Pre-Teen,6.76,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.065,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,2,Urban
13,Pre-Teen,5.13,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.42,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,2,Rural
13,Pre-Teen,4.43,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
13,Pre-Teen,4.7625,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,4,Urban
13,Pre-Teen,3.68,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
13,Pre-Teen,3.68,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.345,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,2,Urban
13,Pre-Teen,4.67,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Both,100.0%,"Anxiety, Obesity Risk",Smartphone,Smartphone,1,Urban
13,Pre-Teen,5.05,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Both,100.0%,"Poor Sleep, Anxiety",Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.32,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Both,100.0%,"Poor Sleep, Anxiety",Tablet,Tablet,1,Urban
13,Pre-Teen,4.33,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Both,100.0%,"Poor Sleep, Anxiety, Obesity Risk",Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.52,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Mental Health,100.0%,Anxiety,Smartphone,Smartphone,2,Urban
13,Pre-Teen,3.62,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.33,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
13,Pre-Teen,4.46,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Physical Health,100.0%,Eye Strain,Laptop,Laptop,1,Urban
13,Pre-Teen,4.96,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.675,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Rural
13,Pre-Teen,4.076666666666667,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,3,Urban
13,Pre-Teen,4.28,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.76,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Tablet,Tablet,1,Urban
13,Pre-Teen,5.02,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.44,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Rural
13,Pre-Teen,2.11,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,2.82,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,false,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,2,Urban
13,Pre-Teen,2.52,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
13,Pre-Teen,3.5,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Both,100.0%,"Poor Sleep, Anxiety",Smartphone,Smartphone,1,Urban
13,Pre-Teen,7.05,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Female,Both,100.0%,"Poor Sleep, Anxiety",Tablet,Tablet,1,Rural
13,Pre-Teen,4.86,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Female,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",Smartphone,Smartphone,1,Rural
13,Pre-Teen,5.01,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Mental Health,100.0%,Anxiety,Laptop,Laptop,1,Urban
13,Pre-Teen,5.17,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Mental Health,100.0%,Anxiety,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.943333333333333,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,3,Urban
13,Pre-Teen,5.06,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Female,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Rural
13,Pre-Teen,6.16,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Urban
13,Pre-Teen,6.6,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
13,Pre-Teen,6.38,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Rural
13,Pre-Teen,4.4,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Urban
13,Pre-Teen,3.4,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
13,Pre-Teen,5.63,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Rural
13,Pre-Teen,7.02,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.46,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Male,Both,100.0%,"Poor Sleep, Anxiety",Laptop,Laptop,1,Urban
13,Pre-Teen,4.61,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Rural
13,Pre-Teen,5.73,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
13,Pre-Teen,3.24,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
13,Pre-Teen,4.81,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
13,Pre-Teen,5.83,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Male,Physical Health,100.0%,Eye Strain,Laptop,Laptop,1,Urban
13,Pre-Teen,3.27,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Urban
13,Pre-Teen,4.795,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.45,true,Male,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,2,Urban
13,Pre-Teen,4.71,"Portable (<30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.45,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Rural
